,Run,Strategy,Correct,Position,Exec_Time,Num_Iterations,Regret_Loss,True_rank,Obtained_rank
20,20,thompson,False,6,0.020003795623779297,1000,150.62127771497887,"[{'arm_2': np.float64(0.967279256989002), 'arm_3': np.float64(0.9057776014155284), 'arm_4': np.float64(0.8614193863873573), 'arm_6': np.float64(0.8056977056239524), 'arm_7': np.float64(0.7340184549182468), 'arm_8': np.float64(0.4351180692425607), 'arm_1': np.float64(0.31975538014727023), 'arm_5': np.float64(0.271610529451066), 'arm_0': np.float64(0.20376016523095353), 'arm_9': np.float64(0.1847517077078995)}]","[{'arm_4': np.float64(0.5675126903553299), 'arm_3': np.float64(0.49256900212314225), 'arm_7': np.float64(0.46441947565543074), 'arm_1': np.float64(0.3614457831325301), 'arm_8': np.float64(0.358974358974359), 'arm_2': np.float64(0.34615384615384615), 'arm_5': np.float64(0.2727272727272727), 'arm_9': np.float64(0.26666666666666666), 'arm_6': np.float64(0.25), 'arm_0': np.float64(0.2222222222222222)}]"
21,21,thompson,True,1,0.019988059997558594,1000,63.7100515319637,"[{'arm_2': np.float64(0.981420815211096), 'arm_9': np.float64(0.946110456004123), 'arm_5': np.float64(0.9029249945786226), 'arm_0': np.float64(0.859370540777221), 'arm_7': np.float64(0.8201091479439112), 'arm_3': np.float64(0.7997320116079736), 'arm_4': np.float64(0.7078143077624522), 'arm_1': np.float64(0.549450215974212), 'arm_6': np.float64(0.34352459315625583), 'arm_8': np.float64(0.2108732352374021)}]","[{'arm_2': np.float64(0.545346062052506), 'arm_5': np.float64(0.5088757396449705), 'arm_9': np.float64(0.46258503401360546), 'arm_0': np.float64(0.4606741573033708), 'arm_4': np.float64(0.43859649122807015), 'arm_7': np.float64(0.38333333333333336), 'arm_6': np.float64(0.35714285714285715), 'arm_3': np.float64(0.2608695652173913), 'arm_8': np.float64(0.25), 'arm_1': np.float64(0.13333333333333333)}]"
22,22,thompson,True,1,0.01999974250793457,1000,125.42220050186825,"[{'arm_7': np.float64(0.9767358597177648), 'arm_0': np.float64(0.8247845883425292), 'arm_2': np.float64(0.7515134349742081), 'arm_3': np.float64(0.6931334323187639), 'arm_6': np.float64(0.6924915146834904), 'arm_1': np.float64(0.6668381591431102), 'arm_9': np.float64(0.6293054611167958), 'arm_8': np.float64(0.5952081872439218), 'arm_4': np.float64(0.5079321273705085), 'arm_5': np.float64(0.496930379595966)}]","[{'arm_7': np.float64(0.5868392664509169), 'arm_2': np.float64(0.47003154574132494), 'arm_3': np.float64(0.4425287356321839), 'arm_6': np.float64(0.43636363636363634), 'arm_9': np.float64(0.416), 'arm_0': np.float64(0.40816326530612246), 'arm_4': np.float64(0.3620689655172414), 'arm_8': np.float64(0.3448275862068966), 'arm_1': np.float64(0.3170731707317073), 'arm_5': np.float64(0.25806451612903225)}]"
23,23,thompson,True,1,0.021009445190429688,1000,94.986299398293,"[{'arm_1': np.float64(0.9506172780857551), 'arm_7': np.float64(0.886857727174759), 'arm_2': np.float64(0.8673646981062788), 'arm_6': np.float64(0.6919393580776848), 'arm_9': np.float64(0.4155983971246915), 'arm_3': np.float64(0.38387671457569505), 'arm_0': np.float64(0.37111285052984966), 'arm_8': np.float64(0.2650197635138888), 'arm_4': np.float64(0.2059096809114196), 'arm_5': np.float64(0.05451435447909514)}]","[{'arm_1': np.float64(0.5795328142380423), 'arm_2': np.float64(0.46932515337423314), 'arm_6': np.float64(0.4649122807017544), 'arm_7': np.float64(0.45714285714285713), 'arm_0': np.float64(0.38461538461538464), 'arm_9': np.float64(0.32075471698113206), 'arm_5': np.float64(0.2), 'arm_8': np.float64(0.16666666666666666), 'arm_4': np.float64(0.14285714285714285), 'arm_3': np.float64(0.1)}]"
24,24,thompson,True,1,0.02101874351501465,1000,142.61490685290778,"[{'arm_9': np.float64(0.8929286506808864), 'arm_6': np.float64(0.7583184809333547), 'arm_1': np.float64(0.7456543284465109), 'arm_0': np.float64(0.7039869605375674), 'arm_2': np.float64(0.6733777758245262), 'arm_8': np.float64(0.3593341859749051), 'arm_5': np.float64(0.3366918174111665), 'arm_4': np.float64(0.05196115942627377), 'arm_3': np.float64(0.04393907989472645), 'arm_7': np.float64(0.014798419282925357)}]","[{'arm_9': np.float64(0.5572033898305084), 'arm_0': np.float64(0.5242236024844721), 'arm_6': np.float64(0.49327354260089684), 'arm_2': np.float64(0.4774436090225564), 'arm_1': np.float64(0.45652173913043476), 'arm_5': np.float64(0.2826086956521739), 'arm_8': np.float64(0.25), 'arm_3': np.float64(0.13333333333333333), 'arm_7': np.float64(0.125), 'arm_4': np.float64(0.09090909090909091)}]"
25,25,thompson,True,1,0.019983530044555664,1000,127.243898192036,"[{'arm_9': np.float64(0.9566699465821749), 'arm_4': np.float64(0.8554036553823262), 'arm_0': np.float64(0.6342569224138997), 'arm_3': np.float64(0.5989982248709248), 'arm_6': np.float64(0.5446154274978404), 'arm_5': np.float64(0.5111403645360341), 'arm_1': np.float64(0.366342417094199), 'arm_2': np.float64(0.2831174098048841), 'arm_8': np.float64(0.18254640887421758), 'arm_7': np.float64(0.0785393048398838)}]","[{'arm_9': np.float64(0.6048632218844985), 'arm_4': np.float64(0.450354609929078), 'arm_5': np.float64(0.4190871369294606), 'arm_0': np.float64(0.4046242774566474), 'arm_6': np.float64(0.3888888888888889), 'arm_3': np.float64(0.3655913978494624), 'arm_1': np.float64(0.3269230769230769), 'arm_8': np.float64(0.1875), 'arm_2': np.float64(0.16666666666666666), 'arm_7': np.float64(0.14285714285714285)}]"
26,26,thompson,True,1,0.019994020462036133,1000,41.28730195085018,"[{'arm_8': np.float64(0.863766750104484), 'arm_7': np.float64(0.8522033454060958), 'arm_2': np.float64(0.6493622725642915), 'arm_5': np.float64(0.3347655188619807), 'arm_4': np.float64(0.1616913430808964), 'arm_0': np.float64(0.15417984834935838), 'arm_6': np.float64(0.11929628341182175), 'arm_9': np.float64(0.03438284720726936), 'arm_1': np.float64(0.018094467074204368), 'arm_3': np.float64(0.013130715311607588)}]","[{'arm_8': np.float64(0.5676229508196722), 'arm_7': np.float64(0.47572815533980584), 'arm_2': np.float64(0.4630225080385852), 'arm_5': np.float64(0.21428571428571427), 'arm_4': np.float64(0.19047619047619047), 'arm_9': np.float64(0.18181818181818182), 'arm_0': np.float64(0.1), 'arm_1': np.float64(0.1), 'arm_6': np.float64(0.08333333333333333), 'arm_3': np.float64(0.08333333333333333)}]"
27,27,thompson,True,1,0.020527362823486328,1000,82.6801539515742,"[{'arm_4': np.float64(0.9710775895290071), 'arm_8': np.float64(0.9307831551937791), 'arm_0': np.float64(0.8883392409533291), 'arm_9': np.float64(0.7661713106014089), 'arm_3': np.float64(0.7120684607157625), 'arm_5': np.float64(0.6469845750666732), 'arm_7': np.float64(0.5302947866720079), 'arm_2': np.float64(0.41544539671925906), 'arm_6': np.float64(0.25539093240877153), 'arm_1': np.float64(0.07425349639975554)}]","[{'arm_4': np.float64(0.5552016985138004), 'arm_0': np.float64(0.4957081545064378), 'arm_9': np.float64(0.4727272727272727), 'arm_5': np.float64(0.4461538461538462), 'arm_3': np.float64(0.4444444444444444), 'arm_8': np.float64(0.4098360655737705), 'arm_7': np.float64(0.2727272727272727), 'arm_2': np.float64(0.25), 'arm_6': np.float64(0.09090909090909091), 'arm_1': np.float64(0.09090909090909091)}]"
28,28,thompson,True,1,0.0200045108795166,1000,89.93040248486284,"[{'arm_9': np.float64(0.9850153280260251), 'arm_4': np.float64(0.9168646557381871), 'arm_6': np.float64(0.9025101744076711), 'arm_0': np.float64(0.8392727881757902), 'arm_8': np.float64(0.8232673252036814), 'arm_1': np.float64(0.6795855764644047), 'arm_2': np.float64(0.6081195020117016), 'arm_5': np.float64(0.4709011459187188), 'arm_3': np.float64(0.4332957074368795), 'arm_7': np.float64(0.018718640235497186)}]","[{'arm_9': np.float64(0.5364526659412405), 'arm_4': np.float64(0.5304878048780488), 'arm_0': np.float64(0.511400651465798), 'arm_1': np.float64(0.4797297297297297), 'arm_8': np.float64(0.44711538461538464), 'arm_6': np.float64(0.4365079365079365), 'arm_2': np.float64(0.43478260869565216), 'arm_5': np.float64(0.2777777777777778), 'arm_3': np.float64(0.27586206896551724), 'arm_7': np.float64(0.1111111111111111)}]"
29,29,thompson,True,1,0.019896984100341797,1000,106.7683382031737,"[{'arm_5': np.float64(0.8491192909434206), 'arm_0': np.float64(0.7802574314796066), 'arm_6': np.float64(0.7205627473666605), 'arm_4': np.float64(0.6628469819089993), 'arm_1': np.float64(0.6605665051870908), 'arm_8': np.float64(0.4154718045033443), 'arm_3': np.float64(0.39938353364818546), 'arm_9': np.float64(0.3542476191011451), 'arm_7': np.float64(0.34620933074793847), 'arm_2': np.float64(0.21496788299708536)}]","[{'arm_5': np.float64(0.5935828877005348), 'arm_6': np.float64(0.48056537102473496), 'arm_4': np.float64(0.46886446886446886), 'arm_1': np.float64(0.4533762057877814), 'arm_0': np.float64(0.450261780104712), 'arm_7': np.float64(0.38095238095238093), 'arm_9': np.float64(0.36764705882352944), 'arm_3': np.float64(0.35555555555555557), 'arm_8': np.float64(0.3488372093023256), 'arm_2': np.float64(0.1875)}]"
