,Run,Strategy,Correct,Position,Exec_Time,Num_Iterations,Regret_Loss,True_rank,Obtained_rank
103,13,ucb,True,1,0.014999151229858398,1000,150.1404781250261,"[{'arm_6': np.float64(1.0), 'arm_4': np.float64(0.39570034746895716), 'arm_2': np.float64(0.3639878200788893), 'arm_9': np.float64(0.2307226282504845), 'arm_0': np.float64(0.21931488205091648), 'arm_5': np.float64(0.16410827261630556), 'arm_1': np.float64(0.0855395193730672), 'arm_8': np.float64(0.08424505767285184), 'arm_3': np.float64(0.07676739761892032), 'arm_7': np.float64(0.07369596393166872)}]","[{'arm_6': np.float64(0.8215031315240083), 'arm_4': np.float64(0.3365695792880259), 'arm_9': np.float64(0.23076923076923078), 'arm_0': np.float64(0.19298245614035087), 'arm_2': np.float64(0.1834862385321101), 'arm_5': np.float64(0.15053763440860216), 'arm_3': np.float64(0.11538461538461539), 'arm_7': np.float64(0.10666666666666667), 'arm_1': np.float64(0.09722222222222222), 'arm_8': np.float64(0.08695652173913043)}]"
104,14,ucb,True,1,0.015006780624389648,1000,189.4712273354785,"[{'arm_0': np.float64(1.0), 'arm_9': np.float64(0.4308726001667099), 'arm_1': np.float64(0.3999362990566841), 'arm_2': np.float64(0.39447337245851255), 'arm_8': np.float64(0.2712628939611767), 'arm_7': np.float64(0.22962650271613555), 'arm_4': np.float64(0.16002239981294059), 'arm_6': np.float64(0.15181498351108802), 'arm_3': np.float64(0.05037307570974092), 'arm_5': np.float64(0.001461820732096275)}]","[{'arm_0': np.float64(0.7510638297872341), 'arm_9': np.float64(0.3794466403162055), 'arm_1': np.float64(0.3607305936073059), 'arm_2': np.float64(0.3116883116883117), 'arm_7': np.float64(0.22105263157894736), 'arm_4': np.float64(0.21739130434782608), 'arm_8': np.float64(0.21739130434782608), 'arm_6': np.float64(0.17333333333333334), 'arm_3': np.float64(0.10526315789473684), 'arm_5': np.float64(0.023255813953488372)}]"
105,15,ucb,True,1,0.014997720718383789,1000,184.56912326198687,"[{'arm_6': np.float64(1.0), 'arm_2': np.float64(0.48102697820207224), 'arm_0': np.float64(0.4297040728199989), 'arm_1': np.float64(0.4175340305010578), 'arm_4': np.float64(0.3652945920303547), 'arm_9': np.float64(0.34624178730179617), 'arm_3': np.float64(0.3167042774491405), 'arm_8': np.float64(0.19646785901314057), 'arm_5': np.float64(0.19352301116811238), 'arm_7': np.float64(0.048216591473935255)}]","[{'arm_6': np.float64(0.7412882787750792), 'arm_0': np.float64(0.35602094240837695), 'arm_1': np.float64(0.3312883435582822), 'arm_2': np.float64(0.3291139240506329), 'arm_9': np.float64(0.30714285714285716), 'arm_4': np.float64(0.29133858267716534), 'arm_8': np.float64(0.21839080459770116), 'arm_3': np.float64(0.2), 'arm_5': np.float64(0.2), 'arm_7': np.float64(0.06382978723404255)}]"
106,16,ucb,True,1,0.013999700546264648,1000,177.24803479011632,"[{'arm_1': np.float64(1.0), 'arm_8': np.float64(0.39244643989168504), 'arm_4': np.float64(0.3896066500889167), 'arm_0': np.float64(0.291364815916535), 'arm_5': np.float64(0.2625052629903021), 'arm_7': np.float64(0.20780000327094666), 'arm_2': np.float64(0.19616804238934177), 'arm_6': np.float64(0.17077818278476553), 'arm_9': np.float64(0.12956821488963094), 'arm_3': np.float64(0.11687236891951241)}]","[{'arm_1': np.float64(0.7809224318658281), 'arm_4': np.float64(0.3395348837209302), 'arm_8': np.float64(0.3285024154589372), 'arm_0': np.float64(0.21904761904761905), 'arm_7': np.float64(0.21359223300970873), 'arm_5': np.float64(0.20408163265306123), 'arm_2': np.float64(0.2), 'arm_3': np.float64(0.1935483870967742), 'arm_6': np.float64(0.1686746987951807), 'arm_9': np.float64(0.11940298507462686)}]"
107,17,ucb,True,1,0.015406370162963867,1000,166.9455493184878,"[{'arm_7': np.float64(1.0), 'arm_4': np.float64(0.48130499809882205), 'arm_2': np.float64(0.3908591752349131), 'arm_9': np.float64(0.3385493498044498), 'arm_3': np.float64(0.23291582079105483), 'arm_1': np.float64(0.22183597471407018), 'arm_0': np.float64(0.22053398022083204), 'arm_6': np.float64(0.20877907187079453), 'arm_5': np.float64(0.13072948334688622), 'arm_8': np.float64(0.029632188331298936)}]","[{'arm_7': np.float64(0.7886435331230284), 'arm_4': np.float64(0.3105263157894737), 'arm_2': np.float64(0.30386740331491713), 'arm_9': np.float64(0.2857142857142857), 'arm_3': np.float64(0.24369747899159663), 'arm_0': np.float64(0.22018348623853212), 'arm_6': np.float64(0.19148936170212766), 'arm_1': np.float64(0.18478260869565216), 'arm_5': np.float64(0.12857142857142856), 'arm_8': np.float64(0.05660377358490566)}]"
108,18,ucb,True,1,0.013997077941894531,1000,203.5014414744153,"[{'arm_4': np.float64(1.0), 'arm_9': np.float64(0.4985062462411212), 'arm_5': np.float64(0.4753804515881475), 'arm_8': np.float64(0.46638594696846214), 'arm_0': np.float64(0.45239861604584075), 'arm_1': np.float64(0.448325268061624), 'arm_6': np.float64(0.3842142514020342), 'arm_3': np.float64(0.2696501960743229), 'arm_7': np.float64(0.2339728511570609), 'arm_2': np.float64(0.1979312584776587)}]","[{'arm_4': np.float64(0.7185430463576159), 'arm_1': np.float64(0.36075949367088606), 'arm_8': np.float64(0.35947712418300654), 'arm_6': np.float64(0.3509933774834437), 'arm_5': np.float64(0.3469387755102041), 'arm_0': np.float64(0.3333333333333333), 'arm_9': np.float64(0.32), 'arm_3': np.float64(0.26595744680851063), 'arm_2': np.float64(0.22784810126582278), 'arm_7': np.float64(0.20833333333333334)}]"
109,19,ucb,True,1,0.014107465744018555,1000,172.31019986705292,"[{'arm_6': np.float64(1.0), 'arm_2': np.float64(0.4620974374727627), 'arm_5': np.float64(0.40033384605700467), 'arm_3': np.float64(0.3839259460639767), 'arm_0': np.float64(0.30269373970852625), 'arm_9': np.float64(0.208612031237357), 'arm_8': np.float64(0.17010996581327842), 'arm_1': np.float64(0.14002725194253962), 'arm_4': np.float64(0.06618334083940275), 'arm_7': np.float64(0.010536537779305744)}]","[{'arm_6': np.float64(0.7795527156549521), 'arm_2': np.float64(0.3706293706293706), 'arm_5': np.float64(0.2913907284768212), 'arm_0': np.float64(0.28187919463087246), 'arm_3': np.float64(0.23214285714285715), 'arm_9': np.float64(0.21359223300970873), 'arm_8': np.float64(0.18181818181818182), 'arm_1': np.float64(0.15584415584415584), 'arm_4': np.float64(0.12121212121212122), 'arm_7': np.float64(0.04081632653061224)}]"
110,20,ucb,True,1,0.015013456344604492,1000,207.96904562173688,"[{'arm_1': np.float64(1.0), 'arm_5': np.float64(0.48239363825413684), 'arm_0': np.float64(0.44627251029140397), 'arm_7': np.float64(0.41364003616666495), 'arm_3': np.float64(0.3794448922832683), 'arm_9': np.float64(0.3257226370069781), 'arm_2': np.float64(0.10700772634950062), 'arm_4': np.float64(0.08714184950364967), 'arm_8': np.float64(0.06005636604253156), 'arm_6': np.float64(0.01767877595345424)}]","[{'arm_1': np.float64(0.7376126126126126), 'arm_5': np.float64(0.3983739837398374), 'arm_0': np.float64(0.3791469194312796), 'arm_3': np.float64(0.36649214659685864), 'arm_7': np.float64(0.3191489361702128), 'arm_9': np.float64(0.27102803738317754), 'arm_4': np.float64(0.20512820512820512), 'arm_2': np.float64(0.14754098360655737), 'arm_8': np.float64(0.1111111111111111), 'arm_6': np.float64(0.046511627906976744)}]"
111,21,ucb,True,1,0.014999151229858398,1000,190.7322322672021,"[{'arm_2': np.float64(1.0), 'arm_5': np.float64(0.4591220715064824), 'arm_9': np.float64(0.43288964922756223), 'arm_6': np.float64(0.39633682237025536), 'arm_4': np.float64(0.3816723425643887), 'arm_3': np.float64(0.23069460300162037), 'arm_8': np.float64(0.1454816767743779), 'arm_0': np.float64(0.08141724220048957), 'arm_7': np.float64(0.03749528029277932), 'arm_1': np.float64(0.015604603224523339)}]","[{'arm_2': np.float64(0.7406216505894962), 'arm_6': np.float64(0.40070921985815605), 'arm_5': np.float64(0.3442622950819672), 'arm_9': np.float64(0.3352601156069364), 'arm_4': np.float64(0.2932330827067669), 'arm_3': np.float64(0.2523364485981308), 'arm_0': np.float64(0.13114754098360656), 'arm_8': np.float64(0.09433962264150944), 'arm_1': np.float64(0.08), 'arm_7': np.float64(0.044444444444444446)}]"
112,22,ucb,True,1,0.015002250671386719,1000,192.52827829556395,"[{'arm_6': np.float64(1.0), 'arm_8': np.float64(0.495053083306073), 'arm_0': np.float64(0.47033537046334933), 'arm_5': np.float64(0.30489706559512003), 'arm_1': np.float64(0.2139624267452272), 'arm_7': np.float64(0.11171287390662654), 'arm_2': np.float64(0.10380907511717324), 'arm_9': np.float64(0.09567404220631309), 'arm_3': np.float64(0.04158827313000879), 'arm_4': np.float64(0.0009809058480257926)}]","[{'arm_6': np.float64(0.7607497243660419), 'arm_8': np.float64(0.3908450704225352), 'arm_0': np.float64(0.35909090909090907), 'arm_5': np.float64(0.3333333333333333), 'arm_1': np.float64(0.23809523809523808), 'arm_7': np.float64(0.22105263157894736), 'arm_2': np.float64(0.13846153846153847), 'arm_9': np.float64(0.12698412698412698), 'arm_3': np.float64(0.09090909090909091), 'arm_4': np.float64(0.023255813953488372)}]"
113,23,ucb,True,1,0.01488947868347168,1000,231.84392320051847,"[{'arm_8': np.float64(1.0), 'arm_4': np.float64(0.4638816559049964), 'arm_7': np.float64(0.42320100696006185), 'arm_5': np.float64(0.3056858368540236), 'arm_1': np.float64(0.2874710687455861), 'arm_6': np.float64(0.2841884679728082), 'arm_3': np.float64(0.20006536648948636), 'arm_0': np.float64(0.13810838011762494), 'arm_9': np.float64(0.09464708771738461), 'arm_2': np.float64(0.05991478293298069)}]","[{'arm_8': np.float64(0.7368421052631579), 'arm_7': np.float64(0.4057377049180328), 'arm_4': np.float64(0.40336134453781514), 'arm_5': np.float64(0.30708661417322836), 'arm_6': np.float64(0.29310344827586204), 'arm_1': np.float64(0.2857142857142857), 'arm_3': np.float64(0.2777777777777778), 'arm_0': np.float64(0.24731182795698925), 'arm_9': np.float64(0.12727272727272726), 'arm_2': np.float64(0.11320754716981132)}]"
114,24,ucb,True,1,0.01399993896484375,1000,172.4802274823553,"[{'arm_5': np.float64(1.0), 'arm_3': np.float64(0.378814144201413), 'arm_6': np.float64(0.34119392705380225), 'arm_1': np.float64(0.3399546902517066), 'arm_2': np.float64(0.28968160668467957), 'arm_4': np.float64(0.28689426555562114), 'arm_7': np.float64(0.28640273613862266), 'arm_8': np.float64(0.255015610545246), 'arm_9': np.float64(0.14153984355644), 'arm_0': np.float64(0.004204610480742166)}]","[{'arm_5': np.float64(0.78125), 'arm_3': np.float64(0.3114754098360656), 'arm_1': np.float64(0.28289473684210525), 'arm_7': np.float64(0.2558139534883721), 'arm_6': np.float64(0.25), 'arm_8': np.float64(0.25), 'arm_2': np.float64(0.23931623931623933), 'arm_4': np.float64(0.2222222222222222), 'arm_9': np.float64(0.15584415584415584), 'arm_0': np.float64(0.021739130434782608)}]"
115,25,ucb,True,1,0.014112710952758789,1000,167.80707413789446,"[{'arm_8': np.float64(1.0), 'arm_9': np.float64(0.473819960434772), 'arm_3': np.float64(0.3607543097080591), 'arm_0': np.float64(0.3289424601461411), 'arm_6': np.float64(0.27936055297677437), 'arm_2': np.float64(0.25704569684166073), 'arm_1': np.float64(0.17515071557307055), 'arm_5': np.float64(0.16817062934177057), 'arm_7': np.float64(0.1626323913596377), 'arm_4': np.float64(0.09096102404659834)}]","[{'arm_8': np.float64(0.7804123711340206), 'arm_9': np.float64(0.32160804020100503), 'arm_0': np.float64(0.3055555555555556), 'arm_5': np.float64(0.248), 'arm_3': np.float64(0.22522522522522523), 'arm_7': np.float64(0.2169811320754717), 'arm_2': np.float64(0.20202020202020202), 'arm_1': np.float64(0.1935483870967742), 'arm_6': np.float64(0.15384615384615385), 'arm_4': np.float64(0.0847457627118644)}]"
116,26,ucb,True,1,0.014901399612426758,1000,176.5299037850384,"[{'arm_7': np.float64(1.0), 'arm_9': np.float64(0.4901721738196144), 'arm_5': np.float64(0.33159217241776145), 'arm_2': np.float64(0.27740323281905727), 'arm_1': np.float64(0.26357674838393974), 'arm_4': np.float64(0.26099557918300703), 'arm_0': np.float64(0.19822794897592455), 'arm_3': np.float64(0.18250047691690063), 'arm_6': np.float64(0.09051461340493727), 'arm_8': np.float64(0.029671934024491697)}]","[{'arm_7': np.float64(0.7993527508090615), 'arm_9': np.float64(0.3147208121827411), 'arm_5': np.float64(0.3089005235602094), 'arm_4': np.float64(0.27631578947368424), 'arm_1': np.float64(0.2733333333333333), 'arm_2': np.float64(0.23770491803278687), 'arm_0': np.float64(0.18478260869565216), 'arm_3': np.float64(0.13513513513513514), 'arm_6': np.float64(0.0967741935483871), 'arm_8': np.float64(0.05660377358490566)}]"
117,27,ucb,True,1,0.015096187591552734,1000,200.3534363396867,"[{'arm_9': np.float64(1.0), 'arm_2': np.float64(0.49361596203325214), 'arm_8': np.float64(0.3760184593075246), 'arm_4': np.float64(0.37513031691844567), 'arm_0': np.float64(0.31306146399026563), 'arm_3': np.float64(0.2524498538649236), 'arm_5': np.float64(0.25031606676158624), 'arm_6': np.float64(0.1937833102659856), 'arm_7': np.float64(0.0913420471492215), 'arm_1': np.float64(0.06860296106121372)}]","[{'arm_9': np.float64(0.752442996742671), 'arm_8': np.float64(0.3674418604651163), 'arm_2': np.float64(0.3425414364640884), 'arm_4': np.float64(0.3391812865497076), 'arm_5': np.float64(0.275), 'arm_0': np.float64(0.26548672566371684), 'arm_3': np.float64(0.25471698113207547), 'arm_6': np.float64(0.15942028985507245), 'arm_7': np.float64(0.15151515151515152), 'arm_1': np.float64(0.1206896551724138)}]"
118,28,ucb,True,1,0.014992952346801758,1000,205.387972302634,"[{'arm_0': np.float64(1.0), 'arm_4': np.float64(0.4073455589195319), 'arm_6': np.float64(0.35969910302356484), 'arm_2': np.float64(0.3530795881730124), 'arm_8': np.float64(0.34681821994605694), 'arm_1': np.float64(0.2821181598692908), 'arm_5': np.float64(0.27441973726687957), 'arm_9': np.float64(0.2546888289091286), 'arm_3': np.float64(0.20905264368744236), 'arm_7': np.float64(0.1450125847533526)}]","[{'arm_0': np.float64(0.7377919320594479), 'arm_4': np.float64(0.37254901960784315), 'arm_2': np.float64(0.35978835978835977), 'arm_8': np.float64(0.2782608695652174), 'arm_1': np.float64(0.26851851851851855), 'arm_6': np.float64(0.25961538461538464), 'arm_5': np.float64(0.25252525252525254), 'arm_3': np.float64(0.25252525252525254), 'arm_9': np.float64(0.23655913978494625), 'arm_7': np.float64(0.16417910447761194)}]"
119,29,ucb,True,1,0.015001773834228516,1000,168.82222128782655,"[{'arm_0': np.float64(1.0), 'arm_8': np.float64(0.3202120647686387), 'arm_7': np.float64(0.23107002588273734), 'arm_5': np.float64(0.22577038084477474), 'arm_3': np.float64(0.21128281955092254), 'arm_6': np.float64(0.1435212900625576), 'arm_1': np.float64(0.1348425166508243), 'arm_9': np.float64(0.11161114161013735), 'arm_2': np.float64(0.0626729223689158), 'arm_4': np.float64(0.03625245111346542)}]","[{'arm_0': np.float64(0.8312101910828026), 'arm_8': np.float64(0.2898550724637681), 'arm_7': np.float64(0.25157232704402516), 'arm_3': np.float64(0.24342105263157895), 'arm_5': np.float64(0.22857142857142856), 'arm_6': np.float64(0.21705426356589147), 'arm_9': np.float64(0.15789473684210525), 'arm_1': np.float64(0.10666666666666667), 'arm_2': np.float64(0.07692307692307693), 'arm_4': np.float64(0.03571428571428571)}]"
120,0,random,True,1,0.009937286376953125,1000,577.1865823241747,"[{'arm_3': np.float64(1.0), 'arm_7': np.float64(0.48248372985037047), 'arm_9': np.float64(0.42486131043917974), 'arm_6': np.float64(0.3661128963865614), 'arm_2': np.float64(0.2269548283259264), 'arm_0': np.float64(0.22685155474114865), 'arm_5': np.float64(0.1591172187030125), 'arm_1': np.float64(0.07823136556081245), 'arm_8': np.float64(0.05894642267472816), 'arm_4': np.float64(0.057208106978122786)}]","[{'arm_3': np.float64(0.847926267281106), 'arm_7': np.float64(0.7081339712918661), 'arm_9': np.float64(0.6697247706422018), 'arm_6': np.float64(0.5939086294416244), 'arm_0': np.float64(0.533678756476684), 'arm_2': np.float64(0.4673913043478261), 'arm_5': np.float64(0.4077669902912621), 'arm_8': np.float64(0.25980392156862747), 'arm_1': np.float64(0.25943396226415094), 'arm_4': np.float64(0.18888888888888888)}]"
121,1,random,True,1,0.010059356689453125,1000,635.3799371281249,"[{'arm_8': np.float64(1.0), 'arm_4': np.float64(0.42788022076907684), 'arm_9': np.float64(0.3408023935760615), 'arm_7': np.float64(0.28310873341316733), 'arm_0': np.float64(0.20738620982691508), 'arm_3': np.float64(0.15052922938818786), 'arm_6': np.float64(0.08248804781088337), 'arm_1': np.float64(0.07554614727937081), 'arm_2': np.float64(0.06421668329748148), 'arm_5': np.float64(0.02388765205022747)}]","[{'arm_8': np.float64(0.8293838862559242), 'arm_4': np.float64(0.7109004739336493), 'arm_7': np.float64(0.653179190751445), 'arm_9': np.float64(0.6324324324324324), 'arm_0': np.float64(0.54337899543379), 'arm_3': np.float64(0.4830917874396135), 'arm_6': np.float64(0.40487804878048783), 'arm_1': np.float64(0.3211009174311927), 'arm_2': np.float64(0.28502415458937197), 'arm_5': np.float64(0.13043478260869565)}]"
122,2,random,True,1,0.009006023406982422,1000,574.2663871907373,"[{'arm_2': np.float64(1.0), 'arm_3': np.float64(0.49750229953503444), 'arm_4': np.float64(0.49651997145329896), 'arm_7': np.float64(0.42701476589741705), 'arm_0': np.float64(0.28724781106226405), 'arm_6': np.float64(0.21786117570690683), 'arm_8': np.float64(0.21647626082494542), 'arm_1': np.float64(0.20873845812452763), 'arm_5': np.float64(0.20189419596166158), 'arm_9': np.float64(0.11277491049802385)}]","[{'arm_2': np.float64(0.7688172043010753), 'arm_7': np.float64(0.6298076923076923), 'arm_3': np.float64(0.6210526315789474), 'arm_4': np.float64(0.5892116182572614), 'arm_0': np.float64(0.46236559139784944), 'arm_5': np.float64(0.45023696682464454), 'arm_6': np.float64(0.4221105527638191), 'arm_8': np.float64(0.38974358974358975), 'arm_1': np.float64(0.375609756097561), 'arm_9': np.float64(0.2914572864321608)}]"
123,3,random,True,1,0.009894132614135742,1000,582.9171829187784,"[{'arm_1': np.float64(1.0), 'arm_6': np.float64(0.48945493574378984), 'arm_3': np.float64(0.3849253100808816), 'arm_5': np.float64(0.37525850883579265), 'arm_0': np.float64(0.3503242146654233), 'arm_9': np.float64(0.2846680619941529), 'arm_4': np.float64(0.2748622863164807), 'arm_8': np.float64(0.13408318416510923), 'arm_2': np.float64(0.06766697106683378), 'arm_7': np.float64(0.020377957577263406)}]","[{'arm_1': np.float64(0.7666666666666667), 'arm_3': np.float64(0.6511627906976745), 'arm_6': np.float64(0.6479591836734694), 'arm_5': np.float64(0.5982142857142857), 'arm_4': np.float64(0.5808080808080808), 'arm_0': np.float64(0.5577889447236181), 'arm_9': np.float64(0.5502392344497608), 'arm_8': np.float64(0.355), 'arm_2': np.float64(0.21296296296296297), 'arm_7': np.float64(0.07103825136612021)}]"
124,4,random,True,1,0.010097503662109375,1000,583.7640254460416,"[{'arm_6': np.float64(1.0), 'arm_4': np.float64(0.4901477784066019), 'arm_5': np.float64(0.3835988430303295), 'arm_1': np.float64(0.3623945117562115), 'arm_7': np.float64(0.3262295746724926), 'arm_9': np.float64(0.29126189894058546), 'arm_0': np.float64(0.27632842033687777), 'arm_8': np.float64(0.1506174918541624), 'arm_2': np.float64(0.08948660433729033), 'arm_3': np.float64(0.054405634891072474)}]","[{'arm_6': np.float64(0.7878787878787878), 'arm_1': np.float64(0.6276595744680851), 'arm_7': np.float64(0.5931372549019608), 'arm_4': np.float64(0.5904255319148937), 'arm_0': np.float64(0.565), 'arm_9': np.float64(0.5458715596330275), 'arm_5': np.float64(0.5406698564593302), 'arm_8': np.float64(0.39408866995073893), 'arm_2': np.float64(0.19617224880382775), 'arm_3': np.float64(0.18719211822660098)}]"
125,5,random,True,1,0.010003805160522461,1000,568.4570930683713,"[{'arm_2': np.float64(1.0), 'arm_1': np.float64(0.4831912279961414), 'arm_0': np.float64(0.44979176672531496), 'arm_9': np.float64(0.4237615442788764), 'arm_7': np.float64(0.3132815201543107), 'arm_6': np.float64(0.20829527896320538), 'arm_8': np.float64(0.19668326955654725), 'arm_5': np.float64(0.144548673987061), 'arm_3': np.float64(0.018615318527680835), 'arm_4': np.float64(0.004818220298116405)}]","[{'arm_2': np.float64(0.84688995215311), 'arm_1': np.float64(0.6775956284153005), 'arm_0': np.float64(0.6683937823834197), 'arm_9': np.float64(0.609375), 'arm_7': np.float64(0.5463917525773195), 'arm_6': np.float64(0.5420560747663551), 'arm_8': np.float64(0.5053763440860215), 'arm_5': np.float64(0.46078431372549017), 'arm_3': np.float64(0.17446808510638298), 'arm_4': np.float64(0.05714285714285714)}]"
126,6,random,True,1,0.010001659393310547,1000,552.3350559407766,"[{'arm_9': np.float64(1.0), 'arm_4': np.float64(0.4889383167444974), 'arm_6': np.float64(0.4411368959401493), 'arm_8': np.float64(0.40311422940142155), 'arm_5': np.float64(0.35876166468720727), 'arm_3': np.float64(0.34870738840900306), 'arm_0': np.float64(0.3109560026117538), 'arm_7': np.float64(0.2159061979688942), 'arm_1': np.float64(0.10672227781708893), 'arm_2': np.float64(0.016421730389297395)}]","[{'arm_9': np.float64(0.755), 'arm_6': np.float64(0.6538461538461539), 'arm_4': np.float64(0.5980392156862745), 'arm_5': np.float64(0.5728155339805825), 'arm_8': np.float64(0.5555555555555556), 'arm_0': np.float64(0.5327102803738317), 'arm_3': np.float64(0.5302325581395348), 'arm_7': np.float64(0.43478260869565216), 'arm_1': np.float64(0.3333333333333333), 'arm_2': np.float64(0.06018518518518518)}]"
127,7,random,True,1,0.009992122650146484,1000,632.580786127892,"[{'arm_6': np.float64(1.0), 'arm_3': np.float64(0.48202880223116423), 'arm_7': np.float64(0.41515212061665624), 'arm_9': np.float64(0.23088333623806062), 'arm_4': np.float64(0.21114363328800856), 'arm_1': np.float64(0.10837281766901674), 'arm_0': np.float64(0.10627360337168157), 'arm_5': np.float64(0.09316987901383655), 'arm_2': np.float64(0.072536953071478), 'arm_8': np.float64(0.07163984188032585)}]","[{'arm_6': np.float64(0.8469387755102041), 'arm_3': np.float64(0.735), 'arm_7': np.float64(0.6720430107526881), 'arm_9': np.float64(0.5660377358490566), 'arm_4': np.float64(0.5329949238578681), 'arm_1': np.float64(0.4057142857142857), 'arm_0': np.float64(0.34134615384615385), 'arm_5': np.float64(0.334841628959276), 'arm_2': np.float64(0.3333333333333333), 'arm_8': np.float64(0.2837209302325581)}]"
128,8,random,True,1,0.009904861450195312,1000,572.3870650800305,"[{'arm_7': np.float64(1.0), 'arm_2': np.float64(0.4830072259581867), 'arm_0': np.float64(0.4368305636896372), 'arm_8': np.float64(0.43532555927079647), 'arm_3': np.float64(0.3458852122663227), 'arm_9': np.float64(0.3232138776874818), 'arm_1': np.float64(0.18628293103036553), 'arm_5': np.float64(0.11711272262258782), 'arm_6': np.float64(0.09517834700459515), 'arm_4': np.float64(0.07230973327854984)}]","[{'arm_7': np.float64(0.8021390374331551), 'arm_2': np.float64(0.695852534562212), 'arm_9': np.float64(0.5879396984924623), 'arm_0': np.float64(0.5769230769230769), 'arm_8': np.float64(0.5463414634146342), 'arm_3': np.float64(0.5194174757281553), 'arm_1': np.float64(0.4028436018957346), 'arm_5': np.float64(0.3469387755102041), 'arm_6': np.float64(0.2717391304347826), 'arm_4': np.float64(0.24154589371980675)}]"
129,9,random,True,1,0.008996963500976562,1000,593.6583195835439,"[{'arm_9': np.float64(1.0), 'arm_8': np.float64(0.4823550542444503), 'arm_7': np.float64(0.39355374967726064), 'arm_6': np.float64(0.3601119971553763), 'arm_5': np.float64(0.21465298584981518), 'arm_3': np.float64(0.21429139747410553), 'arm_0': np.float64(0.16182848126454086), 'arm_2': np.float64(0.15501855088437055), 'arm_4': np.float64(0.13972654124243367), 'arm_1': np.float64(0.059448815649939146)}]","[{'arm_9': np.float64(0.8018867924528302), 'arm_7': np.float64(0.7253886010362695), 'arm_8': np.float64(0.6614583333333334), 'arm_6': np.float64(0.6435643564356436), 'arm_5': np.float64(0.4842105263157895), 'arm_3': np.float64(0.42857142857142855), 'arm_0': np.float64(0.40476190476190477), 'arm_4': np.float64(0.35555555555555557), 'arm_2': np.float64(0.3403141361256545), 'arm_1': np.float64(0.14893617021276595)}]"
130,10,random,True,1,0.009277820587158203,1000,586.7141857404879,"[{'arm_9': np.float64(1.0), 'arm_8': np.float64(0.43235895292455223), 'arm_7': np.float64(0.41403153406825866), 'arm_0': np.float64(0.34565894778292056), 'arm_3': np.float64(0.33725658721428076), 'arm_2': np.float64(0.2726788948896296), 'arm_1': np.float64(0.20434125621141846), 'arm_4': np.float64(0.06158959844408601), 'arm_5': np.float64(0.04235664053577931), 'arm_6': np.float64(0.031075583488470115)}]","[{'arm_9': np.float64(0.8186528497409327), 'arm_8': np.float64(0.6741071428571429), 'arm_7': np.float64(0.6596858638743456), 'arm_0': np.float64(0.6397849462365591), 'arm_3': np.float64(0.5807860262008734), 'arm_2': np.float64(0.5446009389671361), 'arm_1': np.float64(0.4484536082474227), 'arm_4': np.float64(0.23684210526315788), 'arm_5': np.float64(0.19444444444444445), 'arm_6': np.float64(0.1793478260869565)}]"
131,11,random,True,1,0.007998466491699219,1000,602.8079323748079,"[{'arm_6': np.float64(1.0), 'arm_3': np.float64(0.4259384889355993), 'arm_2': np.float64(0.367066013294207), 'arm_9': np.float64(0.312688254762099), 'arm_7': np.float64(0.2723634931362879), 'arm_1': np.float64(0.23670282697032474), 'arm_4': np.float64(0.14945599767985807), 'arm_8': np.float64(0.07028024469819633), 'arm_5': np.float64(0.037027565393499384), 'arm_0': np.float64(0.007708052660489351)}]","[{'arm_6': np.float64(0.8543689320388349), 'arm_3': np.float64(0.7294685990338164), 'arm_9': np.float64(0.6102564102564103), 'arm_2': np.float64(0.5882352941176471), 'arm_7': np.float64(0.5607476635514018), 'arm_1': np.float64(0.5502183406113537), 'arm_4': np.float64(0.4808743169398907), 'arm_8': np.float64(0.3286384976525822), 'arm_5': np.float64(0.21578947368421053), 'arm_0': np.float64(0.04591836734693878)}]"
132,12,random,True,1,0.008998870849609375,1000,529.2910550666295,"[{'arm_0': np.float64(1.0), 'arm_8': np.float64(0.4716840335926683), 'arm_9': np.float64(0.4651769076956915), 'arm_7': np.float64(0.426570287728077), 'arm_5': np.float64(0.4223450069285866), 'arm_2': np.float64(0.39357343201566874), 'arm_3': np.float64(0.3917528014442125), 'arm_4': np.float64(0.2001630820198666), 'arm_1': np.float64(0.15622026083212842), 'arm_6': np.float64(0.07552086533833174)}]","[{'arm_0': np.float64(0.7323232323232324), 'arm_3': np.float64(0.6417910447761194), 'arm_8': np.float64(0.6064814814814815), 'arm_5': np.float64(0.5867346938775511), 'arm_9': np.float64(0.5784313725490197), 'arm_7': np.float64(0.5505050505050505), 'arm_2': np.float64(0.5023696682464455), 'arm_4': np.float64(0.3497536945812808), 'arm_1': np.float64(0.3069306930693069), 'arm_6': np.float64(0.1256544502617801)}]"
