,Run,Strategy,Correct,Position,Exec_Time,Num_Iterations,Regret_Loss,True_rank,Obtained_rank
31,1,double_thompson,True,1,0.01212000846862793,500,57.310395017664064,"[{'arm_4': np.float64(1.0), 'arm_1': np.float64(0.41597978010572184), 'arm_2': np.float64(0.2568235625005629), 'arm_3': np.float64(0.20145185533411875), 'arm_0': np.float64(0.07688050203428565)}]","[{'arm_4': np.float64(0.5322164948453608), 'arm_1': np.float64(0.4409448818897638), 'arm_2': np.float64(0.38596491228070173), 'arm_3': np.float64(0.3170731707317073), 'arm_0': np.float64(0.1111111111111111)}]"
32,2,double_thompson,True,1,0.009983539581298828,500,48.298701859838275,"[{'arm_0': np.float64(1.0), 'arm_3': np.float64(0.4977287448101431), 'arm_2': np.float64(0.4585525641028471), 'arm_4': np.float64(0.23941358252807815), 'arm_1': np.float64(0.11635163502417933)}]","[{'arm_0': np.float64(0.5322164948453608), 'arm_2': np.float64(0.43956043956043955), 'arm_3': np.float64(0.41), 'arm_4': np.float64(0.2962962962962963), 'arm_1': np.float64(0.1875)}]"
33,3,double_thompson,True,1,0.01099538803100586,500,32.23800230997256,"[{'arm_0': np.float64(1.0), 'arm_4': np.float64(0.463942305153931), 'arm_1': np.float64(0.4357556386659571), 'arm_2': np.float64(0.15058914871707757), 'arm_3': np.float64(0.10516273567000783)}]","[{'arm_0': np.float64(0.5264394829612221), 'arm_1': np.float64(0.43434343434343436), 'arm_2': np.float64(0.25), 'arm_3': np.float64(0.2222222222222222), 'arm_4': np.float64(0.2222222222222222)}]"
34,4,double_thompson,True,1,0.010498762130737305,500,32.880984339978966,"[{'arm_0': np.float64(1.0), 'arm_1': np.float64(0.4577945993521663), 'arm_2': np.float64(0.423673858818723), 'arm_3': np.float64(0.09555436573792153), 'arm_4': np.float64(0.05460397213292123)}]","[{'arm_0': np.float64(0.5236406619385343), 'arm_2': np.float64(0.4387755102040816), 'arm_1': np.float64(0.3617021276595745), 'arm_3': np.float64(0.1111111111111111), 'arm_4': np.float64(0.1)}]"
35,5,double_thompson,True,1,0.009992599487304688,500,8.857225570129117,"[{'arm_4': np.float64(1.0), 'arm_2': np.float64(0.4812057793161322), 'arm_3': np.float64(0.2744870634817895), 'arm_1': np.float64(0.06393972286911814), 'arm_0': np.float64(0.03755428126532878)}]","[{'arm_4': np.float64(0.5213219616204691), 'arm_0': np.float64(0.25), 'arm_2': np.float64(0.25), 'arm_3': np.float64(0.2), 'arm_1': np.float64(0.1111111111111111)}]"
36,6,double_thompson,True,1,0.010999679565429688,500,40.51042579827407,"[{'arm_4': np.float64(1.0), 'arm_2': np.float64(0.49766023785920216), 'arm_0': np.float64(0.3794709859905653), 'arm_3': np.float64(0.23188717352825516), 'arm_1': np.float64(0.0453671812527951)}]","[{'arm_4': np.float64(0.530359355638166), 'arm_2': np.float64(0.4186046511627907), 'arm_0': np.float64(0.3548387096774194), 'arm_3': np.float64(0.3235294117647059), 'arm_1': np.float64(0.1111111111111111)}]"
37,7,double_thompson,True,1,0.011005878448486328,500,20.14144714262386,"[{'arm_4': np.float64(1.0), 'arm_2': np.float64(0.3305089524550986), 'arm_0': np.float64(0.21794556890318456), 'arm_3': np.float64(0.14526415421244765), 'arm_1': np.float64(0.1391952727554111)}]","[{'arm_4': np.float64(0.5226519337016574), 'arm_2': np.float64(0.375), 'arm_0': np.float64(0.30303030303030304), 'arm_1': np.float64(0.1875), 'arm_3': np.float64(0.125)}]"
38,8,double_thompson,True,1,0.010994434356689453,500,8.59788968030847,"[{'arm_1': np.float64(1.0), 'arm_2': np.float64(0.4848593820935617), 'arm_0': np.float64(0.19967329843914294), 'arm_4': np.float64(0.16494764167567827), 'arm_3': np.float64(0.1595086877486842)}]","[{'arm_1': np.float64(0.5230439442658092), 'arm_2': np.float64(0.26666666666666666), 'arm_3': np.float64(0.2222222222222222), 'arm_4': np.float64(0.17647058823529413), 'arm_0': np.float64(0.16666666666666666)}]"
39,9,double_thompson,True,1,0.01120138168334961,500,29.02874370359524,"[{'arm_0': np.float64(1.0), 'arm_2': np.float64(0.393482880490499), 'arm_4': np.float64(0.2740449663827809), 'arm_1': np.float64(0.21590228284450208), 'arm_3': np.float64(0.03259711699972018)}]","[{'arm_0': np.float64(0.526255707762557), 'arm_4': np.float64(0.4), 'arm_1': np.float64(0.2692307692307692), 'arm_2': np.float64(0.2222222222222222), 'arm_3': np.float64(0.1)}]"
40,10,double_thompson,True,1,0.011011838912963867,500,22.21921049917097,"[{'arm_3': np.float64(1.0), 'arm_0': np.float64(0.3376401934085558), 'arm_4': np.float64(0.11393585329067502), 'arm_1': np.float64(0.0036159934500052393), 'arm_2': np.float64(0.0025629530417941027)}]","[{'arm_3': np.float64(0.5256696428571429), 'arm_0': np.float64(0.3620689655172414), 'arm_4': np.float64(0.29411764705882354), 'arm_2': np.float64(0.16666666666666666), 'arm_1': np.float64(0.1)}]"
41,11,double_thompson,True,1,0.01110386848449707,500,10.362973407720233,"[{'arm_0': np.float64(1.0), 'arm_3': np.float64(0.49667121564144023), 'arm_4': np.float64(0.29817824116226316), 'arm_2': np.float64(0.25210183608353925), 'arm_1': np.float64(0.03717055872113528)}]","[{'arm_0': np.float64(0.5203426124197003), 'arm_2': np.float64(0.3), 'arm_3': np.float64(0.2777777777777778), 'arm_4': np.float64(0.1875), 'arm_1': np.float64(0.16666666666666666)}]"
42,12,double_thompson,True,1,0.010896682739257812,500,16.72178967043601,"[{'arm_4': np.float64(1.0), 'arm_1': np.float64(0.46355395727945736), 'arm_2': np.float64(0.3088902778012018), 'arm_0': np.float64(0.05209982870997393), 'arm_3': np.float64(0.028351887153286404)}]","[{'arm_4': np.float64(0.524390243902439), 'arm_1': np.float64(0.35294117647058826), 'arm_2': np.float64(0.3076923076923077), 'arm_0': np.float64(0.1111111111111111), 'arm_3': np.float64(0.1111111111111111)}]"
43,13,double_thompson,True,1,0.009997129440307617,500,84.77871242002311,"[{'arm_3': np.float64(1.0), 'arm_1': np.float64(0.4318088865741093), 'arm_4': np.float64(0.34555696130222446), 'arm_2': np.float64(0.13106576597119346), 'arm_0': np.float64(0.048826316956852134)}]","[{'arm_3': np.float64(0.5316091954022989), 'arm_4': np.float64(0.4672489082969432), 'arm_1': np.float64(0.4), 'arm_2': np.float64(0.25), 'arm_0': np.float64(0.1)}]"
44,14,double_thompson,True,1,0.009507417678833008,500,23.821209585507006,"[{'arm_3': np.float64(1.0), 'arm_2': np.float64(0.3160711836590876), 'arm_0': np.float64(0.26801944226044533), 'arm_1': np.float64(0.1328552849322488), 'arm_4': np.float64(0.018944819782936717)}]","[{'arm_3': np.float64(0.5276836158192091), 'arm_2': np.float64(0.37681159420289856), 'arm_0': np.float64(0.2903225806451613), 'arm_1': np.float64(0.13333333333333333), 'arm_4': np.float64(0.1)}]"
45,15,double_thompson,True,1,0.0101165771484375,500,17.921540882101112,"[{'arm_1': np.float64(1.0), 'arm_4': np.float64(0.4230402905183503), 'arm_0': np.float64(0.31370994500969723), 'arm_2': np.float64(0.3046060112214973), 'arm_3': np.float64(0.0654825111036636)}]","[{'arm_1': np.float64(0.5231788079470199), 'arm_2': np.float64(0.36585365853658536), 'arm_4': np.float64(0.3225806451612903), 'arm_0': np.float64(0.21052631578947367), 'arm_3': np.float64(0.15384615384615385)}]"
46,16,double_thompson,True,1,0.00999903678894043,500,22.24674641236612,"[{'arm_0': np.float64(1.0), 'arm_2': np.float64(0.181945504512235), 'arm_3': np.float64(0.12796103195003322), 'arm_1': np.float64(0.04417981132441634), 'arm_4': np.float64(0.0014758772412218346)}]","[{'arm_0': np.float64(0.5254424778761062), 'arm_2': np.float64(0.32432432432432434), 'arm_3': np.float64(0.3181818181818182), 'arm_1': np.float64(0.1875), 'arm_4': np.float64(0.1111111111111111)}]"
47,17,double_thompson,True,1,0.009999752044677734,500,26.916705661636684,"[{'arm_4': np.float64(1.0), 'arm_0': np.float64(0.2547854273306949), 'arm_2': np.float64(0.18848084436913487), 'arm_3': np.float64(0.13899432762644387), 'arm_1': np.float64(0.09545998302364217)}]","[{'arm_4': np.float64(0.5253093363329584), 'arm_0': np.float64(0.3888888888888889), 'arm_2': np.float64(0.2857142857142857), 'arm_1': np.float64(0.27586206896551724), 'arm_3': np.float64(0.1)}]"
48,18,double_thompson,True,1,0.01110386848449707,500,6.974271623079801,"[{'arm_4': np.float64(1.0), 'arm_0': np.float64(0.48145893371616033), 'arm_1': np.float64(0.41071450105373913), 'arm_2': np.float64(0.27068522906908704), 'arm_3': np.float64(0.09317470438576625)}]","[{'arm_4': np.float64(0.5207226354941552), 'arm_0': np.float64(0.2631578947368421), 'arm_1': np.float64(0.23809523809523808), 'arm_3': np.float64(0.1875), 'arm_2': np.float64(0.15384615384615385)}]"
49,19,double_thompson,True,1,0.011005163192749023,500,26.158672424182953,"[{'arm_3': np.float64(1.0), 'arm_4': np.float64(0.46944539199189284), 'arm_1': np.float64(0.3725288309867444), 'arm_0': np.float64(0.31610967476695545), 'arm_2': np.float64(0.19727336843894855)}]","[{'arm_3': np.float64(0.5288018433179723), 'arm_4': np.float64(0.3673469387755102), 'arm_1': np.float64(0.3409090909090909), 'arm_2': np.float64(0.2962962962962963), 'arm_0': np.float64(0.22727272727272727)}]"
50,20,double_thompson,True,1,0.010988712310791016,500,37.55662440841866,"[{'arm_1': np.float64(1.0), 'arm_0': np.float64(0.3861844051755562), 'arm_4': np.float64(0.30037379920045565), 'arm_2': np.float64(0.23593623660364282), 'arm_3': np.float64(0.10797098954234297)}]","[{'arm_1': np.float64(0.5284360189573459), 'arm_4': np.float64(0.4069767441860465), 'arm_0': np.float64(0.3695652173913043), 'arm_2': np.float64(0.23809523809523808), 'arm_3': np.float64(0.15384615384615385)}]"
51,21,double_thompson,True,1,0.010044097900390625,500,19.1078479134527,"[{'arm_4': np.float64(1.0), 'arm_0': np.float64(0.48753268126061644), 'arm_2': np.float64(0.48730689158407847), 'arm_1': np.float64(0.30549215437032234), 'arm_3': np.float64(0.09252095288376411)}]","[{'arm_4': np.float64(0.5244988864142539), 'arm_1': np.float64(0.3488372093023256), 'arm_0': np.float64(0.325), 'arm_3': np.float64(0.23529411764705882), 'arm_2': np.float64(0.16666666666666666)}]"
52,22,double_thompson,True,1,0.011095046997070312,500,7.724266976469835,"[{'arm_4': np.float64(1.0), 'arm_2': np.float64(0.328725162413371), 'arm_0': np.float64(0.2589168930267504), 'arm_1': np.float64(0.04877044397970276), 'arm_3': np.float64(0.01601089656324095)}]","[{'arm_4': np.float64(0.5223404255319148), 'arm_0': np.float64(0.25925925925925924), 'arm_2': np.float64(0.2), 'arm_3': np.float64(0.15384615384615385), 'arm_1': np.float64(0.13333333333333333)}]"
53,23,double_thompson,True,1,0.010903120040893555,500,39.5921831549108,"[{'arm_2': np.float64(1.0), 'arm_3': np.float64(0.39635444768560213), 'arm_4': np.float64(0.3794695858418824), 'arm_1': np.float64(0.35627680633616293), 'arm_0': np.float64(0.18300730924380398)}]","[{'arm_2': np.float64(0.5283474065138721), 'arm_3': np.float64(0.4329896907216495), 'arm_4': np.float64(0.3103448275862069), 'arm_1': np.float64(0.30303030303030304), 'arm_0': np.float64(0.2727272727272727)}]"
54,24,double_thompson,True,1,0.010999917984008789,500,9.470592866171046,"[{'arm_4': np.float64(1.0), 'arm_2': np.float64(0.2796640178459175), 'arm_1': np.float64(0.21333843248212947), 'arm_0': np.float64(0.20689446726675376), 'arm_3': np.float64(0.1425713157368832)}]","[{'arm_4': np.float64(0.5224358974358975), 'arm_3': np.float64(0.23809523809523808), 'arm_2': np.float64(0.23809523809523808), 'arm_1': np.float64(0.1875), 'arm_0': np.float64(0.1875)}]"
55,25,double_thompson,True,1,0.01111149787902832,500,35.125940539838496,"[{'arm_1': np.float64(1.0), 'arm_2': np.float64(0.439267022738369), 'arm_3': np.float64(0.39153490255889567), 'arm_4': np.float64(0.3414163418012518), 'arm_0': np.float64(0.0015871693473696324)}]","[{'arm_1': np.float64(0.5256869772998806), 'arm_2': np.float64(0.4375), 'arm_3': np.float64(0.3076923076923077), 'arm_4': np.float64(0.28), 'arm_0': np.float64(0.1)}]"
56,26,double_thompson,True,1,0.010889768600463867,500,21.60747505999683,"[{'arm_0': np.float64(1.0), 'arm_3': np.float64(0.33555300229397994), 'arm_2': np.float64(0.24351958395549855), 'arm_4': np.float64(0.20505026509073437), 'arm_1': np.float64(0.13560177896986425)}]","[{'arm_0': np.float64(0.5256696428571429), 'arm_3': np.float64(0.36), 'arm_2': np.float64(0.2916666666666667), 'arm_4': np.float64(0.22727272727272727), 'arm_1': np.float64(0.2222222222222222)}]"
